(0.1717101000, -0.9485357000, 0.1751043000, 0.2003350000)
(0.1717066000, -0.9485230000, 0.1751502000, 0.2003582000)
(0.1717039000, -0.9485402000, 0.1750948000, 0.2003279000)
(0.1717038000, -0.9485447000, 0.1750630000, 0.2003342000)
(0.1717500000, -0.9485102000, 0.1751228000, 0.2004055000)
(0.1717110000, -0.9484952000, 0.1751611000, 0.2004762000)
(0.1717703000, -0.9484979000, 0.1752182000, 0.2003632000)
(0.1717703000, -0.9484979000, 0.1752182000, 0.2003632000)
(0.1718591000, -0.9484915000, 0.1753186000, 0.2002294000)
(0.1718755000, -0.9484884000, 0.1753236000, 0.2002254000)
(0.1718398000, -0.9484915000, 0.1753997000, 0.2001747000)
(0.1719075000, -0.9484776000, 0.1752705000, 0.2002958000)
(0.1719867000, -0.9484466000, 0.1753590000, 0.2002973000)
(0.1718343000, -0.9485057000, 0.1752716000, 0.2002245000)
(0.1718734000, -0.9484884000, 0.1753596000, 0.2001959000)
(0.1719779000, -0.9484601000, 0.1753422000, 0.2002554000)
(0.1719051000, -0.9484697000, 0.1753022000, 0.2003076000)
(0.1719911000, -0.9484757000, 0.1753131000, 0.2001955000)
(0.1719459000, -0.9484589000, 0.1753490000, 0.2002826000)
(0.1719146000, -0.9485121000, 0.1753543000, 0.2000524000)
(0.1718433000, -0.9484903000, 0.1753659000, 0.2002069000)
(0.1719251000, -0.9485002000, 0.1752138000, 0.2002230000)
(0.1718961000, -0.9484943000, 0.1752913000, 0.2002083000)
(0.1719139000, -0.9484848000, 0.1753347000, 0.2001996000)
(0.1718646000, -0.9484861000, 0.1753689000, 0.2002058000)
(0.1719186000, -0.9485015000, 0.1752653000, 0.2001774000)
(0.1719139000, -0.9484751000, 0.1753197000, 0.2002591000)
(0.1718430000, -0.9485033000, 0.1753535000, 0.2001565000)
(0.1719190000, -0.9484752000, 0.1753602000, 0.2002183000)
(0.1718009000, -0.9485232000, 0.1752892000, 0.2001545000)
(0.1718241000, -0.9485422000, 0.1752949000, 0.2000399000)
(0.1718309000, -0.9485420000, 0.1753123000, 0.2000195000)
(0.1718024000, -0.9485589000, 0.1751624000, 0.2000954000)
(0.1718745000, -0.9485388000, 0.1752801000, 0.2000257000)
(0.1718663000, -0.9485468000, 0.1752096000, 0.2000562000)
(0.1719058000, -0.9485248000, 0.1752967000, 0.2000508000)
(0.1718697000, -0.9485514000, 0.1751606000, 0.2000747000)
(0.1717792000, -0.9485469000, 0.1751704000, 0.2001652000)
(0.1718120000, -0.9485416000, 0.1751962000, 0.2001393000)
(0.1718769000, -0.9485475000, 0.1751450000, 0.2001006000)
(0.1718217000, -0.9485413000, 0.1752199000, 0.2001119000)
(0.1718464000, -0.9485477000, 0.1751669000, 0.2001069000)
(0.1718474000, -0.9485405000, 0.1752046000, 0.2001068000)
(0.1719129000, -0.9485467000, 0.1752063000, 0.2000197000)
(0.1718294000, -0.9485468000, 0.1751691000, 0.2001237000)
(0.1718712000, -0.9485614000, 0.1752013000, 0.1999905000)
(0.1718488000, -0.9485247000, 0.1753021000, 0.2000954000)
(0.1718311000, -0.9485374000, 0.1752449000, 0.2001003000)
(0.1718133000, -0.9485609000, 0.1751755000, 0.2000650000)
(0.1719219000, -0.9485108000, 0.1752542000, 0.2001401000)
(0.1718821000, -0.9485160000, 0.1753179000, 0.2000942000)
(0.1718137000, -0.9485765000, 0.1751925000, 0.1999759000)
(0.1718943000, -0.9485243000, 0.1752454000, 0.2001076000)
(0.1719030000, -0.9485289000, 0.1751849000, 0.2001313000)
(0.1719129000, -0.9485481000, 0.1751486000, 0.2000636000)
(0.1718936000, -0.9485559000, 0.1751875000, 0.2000089000)
(0.1718449000, -0.9485617000, 0.1751696000, 0.2000389000)
(0.1718178000, -0.9485788000, 0.1752391000, 0.1999206000)
(0.1718765000, -0.9485540000, 0.1751296000, 0.2000836000)
(0.1718965000, -0.9485300000, 0.1751868000, 0.2001301000)
(0.1718444000, -0.9485416000, 0.1752688000, 0.2000480000)
(0.1718028000, -0.9485636000, 0.1752066000, 0.2000340000)
(0.1718151000, -0.9485627000, 0.1752194000, 0.2000166000)
(0.1718295000, -0.9485452000, 0.1751849000, 0.2001175000)
(0.1717839000, -0.9485762000, 0.1751695000, 0.2000232000)
(0.1719120000, -0.9485735000, 0.1750737000, 0.2000094000)
(0.1718290000, -0.9485055000, 0.1752779000, 0.2002245000)
(0.1718284000, -0.9485437000, 0.1751988000, 0.2001129000)
(0.1718470000, -0.9485320000, 0.1752325000, 0.2001232000)
(0.1719239000, -0.9485548000, 0.1751525000, 0.2000192000)
(0.1718534000, -0.9485656000, 0.1751414000, 0.2000381000)
(0.1719001000, -0.9485295000, 0.1752182000, 0.2001021000)
(0.1719869000, -0.9485111000, 0.1751803000, 0.2001477000)
(0.1718785000, -0.9485477000, 0.1752428000, 0.2000129000)
(0.1718423000, -0.9485222000, 0.1752900000, 0.2001237000)
(0.1718846000, -0.9485127000, 0.1752397000, 0.2001761000)
(0.1718437000, -0.9485450000, 0.1751582000, 0.2001294000)
(0.1718244000, -0.9485492000, 0.1752166000, 0.2000751000)
(0.1718206000, -0.9485347000, 0.1752126000, 0.2001504000)
(0.1718677000, -0.9485219000, 0.1751917000, 0.2001890000)
(0.1718333000, -0.9485349000, 0.1752162000, 0.2001356000)
(0.1718742000, -0.9485627000, 0.1751186000, 0.2000542000)
(0.1719002000, -0.9485117000, 0.1751876000, 0.2002131000)
(0.1717695000, -0.9485410000, 0.1751335000, 0.2002333000)
(0.1718384000, -0.9485566000, 0.1751520000, 0.2000843000)
(0.1718174000, -0.9485413000, 0.1750920000, 0.2002274000)
(0.1718606000, -0.9485494000, 0.1751669000, 0.2000861000)
(0.1718449000, -0.9485285000, 0.1752263000, 0.2001468000)
(0.1718695000, -0.9485539000, 0.1751166000, 0.2001018000)
(0.1718343000, -0.9485722000, 0.1752019000, 0.1999706000)
(0.1717986000, -0.9485703000, 0.1751511000, 0.2000546000)
(0.1718338000, -0.9485607000, 0.1751557000, 0.2000655000)
(0.1718738000, -0.9485638000, 0.1751551000, 0.2000173000)
(0.1718828000, -0.9485608000, 0.1751248000, 0.2000503000)
(0.1717465000, -0.9485752000, 0.1751934000, 0.2000388000)
(0.1718358000, -0.9485406000, 0.1751767000, 0.2001410000)
